Name,%GC,Common Name,Description,Imported From: Filename,Imported From: Path,Sequence Length,Size,collection_date,country,isolate,isolation_source,lab_host,serotype,strain
EF149009,54.0%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain Asia 1/Jiangsu/China/2005, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8189,17 KB,,"China: Jiangsu, Wuxi",,bovine vesicular tongue tissue lysate,,,Asia 1/Jiangsu/China/2005
EF149010,54.0%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain Asia 1/HNK/CHA/05, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8187,18 KB,,China: Hong Kong,,bovine vesicular tongue tissue lysate,,,Asia 1/HNK/CHA/05
EF175732,55.5%,FMDV-O,"Foot-and-mouth disease virus - type O isolate WFL, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8155,22 KB,,China,WFL,,,O,
EF185303,59.2%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain As1/Beijing/China/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,,China: Beijing,,,,Asia 1,As1/Beijing/China/2005
EF185304,59.4%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain As1/Gansu/China/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,,China: Gansu,,,,Asia1,As1/Gansu/China/2005
EF187272,59.2%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As1/QH/China/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,2005,China: Qinghai,As1/QH/China/2005,,,Asia 1,
EF187273,59.4%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As1/HeB/China/2/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,2005,"China: Hebei, Sanhe",As1/HeB/China/2/2005,,,Asia 1,
EF187274,59.4%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As1/HeB/China/1/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,2005,"China: Hebei, Zhangjiakou",As1/HeB/China/1/2005,,,Asia 1,
EF208755,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/CAR/15/2000 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2000,Cameroon,A/CAR/15/2000,,,A,
EF208756,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/EGY/1/72 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,13-May-1972,Egypt: Alexandria,A/EGY/1/72,,,A,
EF208757,55.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/EGY/1/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,09-Feb-2006,Egypt: Ismailia,A/EGY/1/2006,,,A,
EF208758,55.9%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/EGY/2/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,09-Feb-2006,Egypt: Ismailia,A/EGY/2/2006,,,A,
EF208759,55.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/EGY/3/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,09-Feb-2006,Egypt: Ismailia,A/EGY/3/2006,,,A,
EF208760,55.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/EGY/4/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,Feb-2006,Egypt: Fayoum,A/EGY/4/2006,,,A,
EF208761,56.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/EGY/5/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,Feb-2006,Egypt: Domiat,A/EGY/5/2006,,,A,
EF208762,56.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/ETH/3/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,Ethiopia: Tigray,A/ETH/3/2005,,,A,
EF208763,56.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/ETH/4/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,11-Dec-2000,Ethiopia: Dire Dawa,A/ETH/4/2005,,,A,
EF208764,57.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/ETH/16/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,,Ethiopia: Hadiya-Ambursi,A/ETH/16/2005,,,A,
EF208765,56.2%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/ETH/7/92 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,03-Oct-1992,Ethiopia: Shena,A/ETH/7/92,,,A,
EF208766,56.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/ETH/1/94 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,02-Feb-1994,Ethiopia: Highland area of Eastern,A/ETH/1/94,,,A,
EF208767,57.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/ETH/23/94 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,09-Mar-1994,"Ethiopia: Nazret, East Shoa",A/ETH/23/94,,,A,
EF208768,57.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/GAM/44/98 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,02-Apr-1998,Gambia,A/GAM/44/98,,,A,
EF208769,57.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/IRN/1/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,04-Apr-2005,"Iran: Ghalch-Sadri, Qom, Qom Province",A/IRN/1/2005,,,A,
EF208770,59.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/IRN/2/87 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,11-Mar-1987,"Iran: Mardabad, Kardaj, Tehran",A/IRN/2/87,,,A,
EF208771,59.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/IRN/1/96 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,13-Nov-1996,"Iran: Zarnan, Shahriar, Tehran",A/IRN/1/96,,,A,
EF208772,58.2%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/IRN/22/99 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,1999,"Azerbaijan: Tabriz, East Province, Iran",A/IRN/22/99,,,A,
EF208773,56.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/KEN/29/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,24-Aug-2005,"Kenya: Embu, Eastern Province",A/KEN/29/2005,,,A,
EF208774,55.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/KEN/15/98 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,08-Sep-1998,Kenya: Meru,A/KEN/15/98,,,A,
EF208775,56.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/KEN/16/98A VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,15-Sep-1998,Kenya: Nakuru,A/KEN/16/98A,,,A,
EF208776,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/MAI/2/97 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,1997,Mali,A/MAI/2/97,,,A,
EF208777,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/118/87 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,1987,Thailand: Sara Buri,A/TAI/118/87,,,A,
EF208778,59.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/2/97 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,1997,Thailand,A/TAI/2/97,,,A,
EF457980,57.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/AFG/130/2004 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,,Afghanistan,A/AFG/130/2004,,,A,
EF457981,56.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/AFG/131/2004 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,,Afghanistan,A/AFG/131/2004,,,A,
EF457982,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/AFG/160/2005 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,,Afghanistan,A/AFG/160/2005,,,A,
EF457983,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/AFG/183/2005 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,,Afghanistan,A/AFG/183/2005,,,A,
EF457984,55.4%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/AFG/120/2004 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,,Afghanistan,O/AFG/120/2004,,,O,
EF457985,55.6%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/AFG/201/2004 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,,Afghanistan,O/AFG/201/2004,,,O,
EF457986,54.3%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/AFG/210/2004 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,,Afghanistan,O/AFG/210/2004,,,O,
EF457987,56.6%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As/AFG/22/2003 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,,Afghanistan,As/AFG/22/2003,,,Asia 1,
EF457988,56.7%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As/AFG/24/2003 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,,Afghanistan,As/AFG/24/2003,,,Asia 1,
EF457989,55.9%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As/AFG/26/2003 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,,Afghanistan,As/AFG/26/2003,,,Asia 1,
EF457990,56.6%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As/AFG/33/2003 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,,Afghanistan,As/AFG/33/2003,,,Asia 1,
EF457991,55.6%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As/AFG/40/2003 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,,Afghanistan,As/AFG/40/2003,,,Asia 1,
EF457992,55.8%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As/AFG/44/2003 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,,Afghanistan,As/AFG/44/2003,,,Asia 1,
EF457993,56.1%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As/AFG/116/2004 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,,Afghanistan,As/AFG/116/2004,,,Asia 1,
EF457994,56.4%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 isolate As/AFG/138/2004 1D protein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,,Afghanistan,As/AFG/138/2004,,,Asia 1,
EF494486,53.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate AIRN2005_WRL polyprotein gene, complete cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,7649,16 KB,2005,Turkey,AIRN2005_WRL,,,,
EF494488,53.2%,FMDV-A,"Foot-and-mouth disease virus - type A isolate PAK5/2006 polyprotein gene, complete cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,7626,17 KB,2006,Pakistan,PAK5/2006,epithelium,,,
EF494490,55.1%,FMDV-O,"Foot-and-mouth disease virus - type O isolate 23.1_8 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,644,8 KB,2006,Pakistan,23.1_8,mouth swab,,,
EF494491,55.1%,FMDV-O,"Foot-and-mouth disease virus - type O isolate 23.2_8 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,644,8 KB,2006,Pakistan,23.2_8,mouth swab,,,
EF494493,55.1%,FMDV-O,"Foot-and-mouth disease virus - type O isolate 24.1_8 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,648,8 KB,2006,Pakistan,24.1_8,mouth swab,,,
EF494498,55.6%,FMDV-O,"Foot-and-mouth disease virus - type O isolate 5.2_9 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,735,8 KB,2006,Pakistan,5.2_9,mouth swab,,,
EF494499,55.6%,FMDV-O,"Foot-and-mouth disease virus - type O isolate PAK02_2006 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,940,8 KB,,Pakistan,PAK02_2006,epithelium,,,
EF494500,55.1%,FMDV-O,"Foot-and-mouth disease virus - type O isolate PAK04_2006 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,998,8 KB,,Pakistan,PAK04_2006,epithelium,,,
EF494501,55.7%,FMDV-O,"Foot-and-mouth disease virus - type O isolate PAK06_2006 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,1002,8 KB,,Pakistan,PAK06_2006,epithelium,,,
EF494502,55.5%,FMDV-O,"Foot-and-mouth disease virus - type O isolate PAK08_2006 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,1006,8 KB,,Pakistan,PAK08_2006,epithelium,,,
EF494503,55.5%,FMDV-O,"Foot-and-mouth disease virus - type O isolate PAK10_2006 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,1006,8 KB,,Pakistan,PAK10_2006,epithelium,,,
EF494504,55.9%,FMDV-O,"Foot-and-mouth disease virus - type O isolate PAK11_2006 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,888,8 KB,,Pakistan,PAK11_2006,epithelium,,,
EF494505,55.7%,FMDV-O,"Foot-and-mouth disease virus - type O isolate PAK12_2006 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,948,8 KB,,Pakistan,PAK12_2006,epithelium,,,
EF494506,55.4%,FMDV-O,"Foot-and-mouth disease virus - type O isolate PAK14_2006 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,1014,8 KB,,Pakistan,PAK14_2006,epithelium,,,
EF552688,53.7%,,"Foot-and-mouth disease virus O/UKG/3952/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,18 KB,31-Mar-2001,United Kingdom,,infected premise number 878,,Pan Asia O,UKG/3952/2001
EF552689,53.8%,,"Foot-and-mouth disease virus O/UKG/4141/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,18 KB,02-Apr-2001,United Kingdom,,infected premise number 927,,Pan Asia O,UKG/4141/2001
EF552690,53.7%,,"Foot-and-mouth disease virus O/UKG/7039/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,18 KB,20-Apr-2001,United Kingdom,,infected premise number 1404,,Pan Asia O,UKG/7039/2001
EF552691,53.7%,,"Foot-and-mouth disease virus O/UKG/9161/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,18 KB,11-May-2001,United Kingdom,,infected premise number 1583,,Pan Asia O,UKG/9161/2001
EF552692,53.7%,,"Foot-and-mouth disease virus O/UKG/7299/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8195,18 KB,22-Apr-2001,United Kingdom,,infected premise number 1439,,Pan Asia O,UKG/7299/2001
EF552693,53.8%,,"Foot-and-mouth disease virus O/UKG/4014/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,18 KB,01-Apr-2001,United Kingdom,,infected premise number 913,,Pan Asia O,UKG/4014/2001
EF552694,53.7%,,"Foot-and-mouth disease virus O/UKG/4998/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8194,18 KB,10-Apr-2001,United Kingdom,,infected premise number 1182,,Pan Asia O,UKG/4998/2001
EF552695,53.7%,,"Foot-and-mouth disease virus O/UKG/9443/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,18 KB,18-May-2001,United Kingdom,,infected premise number 1619,,Pan Asia O,UKG/9443/2001
EF552696,53.6%,,"Foot-and-mouth disease virus O/UKG/5470/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,18 KB,12-Apr-2001,United Kingdom,,infected premise number 1256,,Pan Asia O,UKG/5470/2001
EF552697,53.7%,,"Foot-and-mouth disease virus O/UKG/5681/2001, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,18 KB,14-Apr-2001,United Kingdom,,infected premise number 1378,,Pan Asia O,UKG/5681/2001
EF600684,56.9%,,"Foot-and-mouth disease virus Asia/IRN/05 VP1 (1D) mRNA, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,802,7 KB,2005,Iran,,,,,
EF611987,53.2%,FMDV-O,"Foot-and-mouth disease virus - type O polyprotein gene, complete cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,7556,17 KB,2006,Uganda,O/Uganda/2006,bovine,,,
EF614457,54.0%,FMDV-O,"Foot-and-mouth disease virus - type O strain O/SKR/14/02, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8213,17 KB,,South Korea,,,,O,O/SKR/14/02
EF614458,53.9%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain Asia1/MOG/05, complete genome",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,8193,17 KB,,Mongolia,,,,Asia1,Asia1/MOG/05
EU091342,59.4%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain AS1/BR/Myanmar/001/2006 polyprotein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,2006,China,,tissue samples,,Asia 1,AS1/BR/Myanmar/001/2006
EU091343,59.4%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain AS1/BR/Myanmar/002/2006 polyprotein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,2006,China,,tissue samples,,Asia 1,AS1/BR/Myanmar/002/2006
EU091344,59.2%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain AS1/BR/Myanmar/003/2006 polyprotein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,2006,China,,tissue samples,,Asia 1,AS1/BR/Myanmar/003/2006
EU091345,58.9%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain AS1/BR/Myanmar/004/2006 polyprotein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,2006,China,,tissue samples,,Asia 1,AS1/BR/Myanmar/004/2006
EU091346,59.4%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain AS1/BR/Myanmar/005/2006 polyprotein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,2006,China,,tissue samples,,Asia 1,AS1/BR/Myanmar/005/2006
EU091347,59.2%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain AS1/BR/Myanmar/006/2006 polyprotein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,2006,China,,tissue samples,,Asia 1,AS1/BR/Myanmar/006/2006
EU091348,59.2%,FMDV-Asia1,"Foot-and-mouth disease virus - type Asia 1 strain AS1/BR/Myanmar/007/2006 polyprotein (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,9 KB,2006,China,,tissue samples,,Asia 1,AS1/BR/Myanmar/007/2006
EU109774,52.6%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/APV/42/04 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,"India: Andhra Pradesh, Vijayanagaram",O/APV/42/04,,,O,
EU109775,52.6%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/APV/84/04 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,"India: Andhra Pradesh, Vijayanagaram",O/APV/84/04,,,O,
EU109776,52.1%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/APV/48/04 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,"India: Andhra Pradesh, Vijayanagaram",O/APV/48/04,,,O,
EU109777,53.1%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/APWg/52/04 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,"India: Andhra Pradesh, West Godvari",O/APWg/52/04,,,O,
EU109778,52.4%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/APMb/83/04/1 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,"India: Andhra Pradesh, Mahaboobnagar",O/APMb/83/04/1,,,O,
EU109779,53.8%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/APKu/91/04 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,"India: Andhra Pradesh, Kurnool",O/APKu/91/04,,,O,
EU109780,53.4%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/APMb/67/04/2 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,"India: Andhra Pradesh, Mahaboobnagar",O/APMb/67/04/2,,,O,
EU109781,54.8%,FMDV-O,"Foot-and-mouth disease virus - type O isolate O/APP/98/04/1 polyprotein gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,"India: Andhra Pradesh, Prakasam",O/APP/98/04/1,,,O,
